day,away_team,road_trip_list,road_trip_distance,,,,,,,,,,,,,,,,game key,Portland,Sacramento,Oakland,LAC,LAL,Phoenix,Utah,Denver,OKC,Dallas,San Antonio,Houston,New Orleans,Memphis,Minneapolis,Boston,Toronto,New York,Philedelphia,Brooklyn,Cleveland,Milwakee,Chicago,Indianapolis,Detroit,Washington,Atlanta,Miami,Charlotte,Orlando,,,"key, new may 15 2021",Portland,Sacramento,Oakland,LAC,LAL,Phoenix,Utah,Denver,OKC,Dallas,San Antonio,Houston,New Orleans,Memphis,Minneapolis,Boston,Toronto,New York,Philedelphia,Brooklyn,Cleveland,Milwakee,Chicago,Indianapolis,Detroit,Washington,Atlanta,Miami,Charlotte,Orlando
69,Indianapolis,['Indianapolis@Orlando'],1646.38,"[823.19, 823.19]",,,,,,,,,,,,,,,Chicago,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,0,2,2,2,2,1,2,2,,,Chicago,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same
69,Detroit,['Detroit@Miami'],2315.12,"[1157.56, 1157.56]",,,,,,,,,,,,,,,Indianapolis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,0,2,2,2,2,1,2,,,Indianapolis,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same
71,Sacramento,"['Sacramento@LAC', 'Sacramento@LAL', 'Sacramento@Phoenix', 'Sacramento@Utah', 'Sacramento@Denver', 'Sacramento@OKC']",3438.35,"[361.85, 0.0, 357.23, 505.9, 371.0, 504.73, 1337.64]",,,,,,,,,,,,,,,Detroit,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,0,1,2,2,2,2,,,Detroit,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same
71,LAL,['LAL@OKC'],2359.52,"[1179.76, 1179.76]",,,,,,,,,,,,,,,Washington,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,0,2,2,2,2,,,Washington,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same
71,Boston,"['Boston@Indianapolis', 'Boston@Detroit', 'Boston@Washington', 'Boston@Atlanta', 'Boston@Miami', 'Boston@Charlotte', 'Boston@Chicago']",4684.66,"[806.44, 240.36, 394.34, 542.9, 607.07, 655.87, 588.16, 849.52]",,,,,,,,,,,,,,,Atlanta,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2,0,2,2,2,,,Atlanta,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same
71,Toronto,"['Toronto@Detroit', 'Toronto@Washington', 'Toronto@Atlanta', 'Toronto@Miami', 'Toronto@Charlotte', 'Toronto@Orlando', 'Toronto@Orlando']",3921.87,"[206.61, 394.34, 542.9, 607.07, 655.87, 463.73, 0.0, 1051.35]",,,,,,,,,,,,,,,Miami,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,1,2,2,2,0,2,2,,,Miami,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same
71,Washington,['Washington@Miami'],1855.22,"[927.61, 927.61]",,,,,,,,,,,,,,,Charlotte,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,0,2,,,Charlotte,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same
73,Phoenix,['Phoenix@LAC'],714.46,"[357.23, 357.23]",,,,,,,,,,,,,,,Orlando,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,0,,,Orlando,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same,same
73,Denver,"['Denver@Memphis', 'Denver@Portland']",3708.57,"[878.44, 1847.9, 982.23]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,Cleveland,"['Cleveland@Indianapolis', 'Cleveland@Detroit', 'Cleveland@Washington', 'Cleveland@Atlanta', 'Cleveland@Miami', 'Cleveland@Charlotte', 'Cleveland@Philedelphia', 'Cleveland@Orlando']",4916.64,"[263.08, 240.36, 394.34, 542.9, 607.07, 655.87, 451.12, 865.2, 896.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,Charlotte,['Charlotte@Orlando'],927.46,"[463.73, 463.73]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,LAL,"['LAL@LAC', 'LAL@San Antonio', 'LAL@Houston', 'LAL@New Orleans', 'LAL@Memphis', 'LAL@Minneapolis', 'LAL@Portland']",5022.62,"[0.0, 1202.93, 189.32, 318.09, 359.58, 700.66, 1424.7, 827.34]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,San Antonio,['San Antonio@New Orleans'],1014.58,"[507.29, 507.29]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Milwakee,"['Milwakee@Orlando', 'Milwakee@Chicago']",2135.72,"[1066.9, 987.3, 81.52]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,LAC,"['LAC@Portland', 'LAC@New Orleans', 'LAC@Memphis', 'LAC@Minneapolis', 'LAC@Portland']",6202.02,"[827.34, 2062.4, 359.58, 700.66, 1424.7, 827.34]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Phoenix,"['Phoenix@OKC', 'Phoenix@Dallas', 'Phoenix@San Antonio', 'Phoenix@Houston', 'Phoenix@New Orleans', 'Phoenix@Memphis', 'Phoenix@New Orleans']",3825.73,"[841.14, 190.63, 252.72, 189.32, 318.09, 359.58, 359.58, 1314.67]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Dallas,['Dallas@Houston'],450.08,"[225.04, 225.04]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Memphis,['Memphis@Minneapolis'],1401.32,"[700.66, 700.66]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,OKC,['OKC@Utah'],1724.62,"[862.31, 862.31]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,San Antonio,['San Antonio@Minneapolis'],2226.24,"[1113.12, 1113.12]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,Indianapolis,"['Indianapolis@Milwakee', 'Indianapolis@Chicago', 'Indianapolis@Miami', 'Indianapolis@Chicago', 'Indianapolis@Milwakee']",3035.88,"[243.72, 81.52, 1192.7, 1192.7, 81.52, 243.72]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,Utah,"['Utah@Portland', 'Utah@Sacramento', 'Utah@Oakland', 'Utah@LAC', 'Utah@LAL', 'Utah@Phoenix']",2394.7,"[635.46, 483.96, 68.36, 343.79, 0.0, 357.23, 505.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,Dallas,"['Dallas@Denver', 'Dallas@Portland', 'Dallas@Sacramento', 'Dallas@Oakland', 'Dallas@LAC', 'Dallas@LAL', 'Dallas@Phoenix', 'Dallas@Utah']",4404.79,"[663.32, 982.23, 483.96, 68.36, 343.79, 0.0, 357.23, 505.9, 1000.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,Detroit,['Detroit@Milwakee'],503.82,"[251.91, 251.91]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Denver,['Denver@OKC'],1009.46,"[504.73, 504.73]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,New Orleans,['New Orleans@San Antonio'],1014.58,"[507.29, 507.29]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Milwakee,['Milwakee@Brooklyn'],1465.72,"[732.86, 732.86]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Washington,"['Washington@Detroit', 'Washington@Boston', 'Washington@Toronto', 'Washington@New York', 'Washington@Philedelphia', 'Washington@Brooklyn', 'Washington@Cleveland', 'Washington@Toronto', 'Washington@New York', 'Washington@Philedelphia', 'Washington@Brooklyn', 'Washington@Cleveland', 'Washington@Milwakee', 'Washington@Chicago']",4453.6,"[394.34, 612.31, 430.26, 342.42, 80.63, 80.63, 404.26, 189.87, 342.42, 80.63, 80.63, 404.26, 335.23, 81.52, 594.19]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Atlanta,['Atlanta@Miami'],1214.14,"[607.07, 607.07]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,OKC,"['OKC@Memphis', 'OKC@Minneapolis', 'OKC@Portland', 'OKC@Sacramento', 'OKC@Oakland', 'OKC@LAC']",4623.22,"[421.99, 700.66, 1424.7, 483.96, 68.36, 343.79, 1179.76]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,San Antonio,"['San Antonio@Houston', 'San Antonio@New Orleans', 'San Antonio@Memphis', 'San Antonio@Minneapolis', 'San Antonio@Portland', 'San Antonio@Sacramento']",4933.93,"[189.32, 318.09, 359.58, 700.66, 1424.7, 483.96, 1457.62]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,Brooklyn,['Brooklyn@Milwakee'],1465.72,"[732.86, 732.86]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,Chicago,['Chicago@Orlando'],1974.6,"[987.3, 987.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,Detroit,"['Detroit@New York', 'Detroit@Philedelphia', 'Detroit@Brooklyn', 'Detroit@Cleveland', 'Detroit@Milwakee', 'Detroit@Chicago', 'Detroit@Boston', 'Detroit@Boston', 'Detroit@Toronto', 'Detroit@New York', 'Detroit@Philedelphia', 'Detroit@Brooklyn', 'Detroit@Cleveland', 'Detroit@Indianapolis', 'Detroit@Washington']",4799.88,"[481.1, 80.63, 80.63, 404.26, 335.23, 81.52, 849.52, 0.0, 430.26, 342.42, 80.63, 80.63, 404.26, 263.08, 491.37, 394.34]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,Charlotte,"['Charlotte@Atlanta', 'Charlotte@Boston', 'Charlotte@Toronto', 'Charlotte@Philedelphia', 'Charlotte@Brooklyn', 'Charlotte@Cleveland']",2850.8,"[226.47, 937.08, 430.26, 335.8, 80.63, 404.26, 436.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,Houston,"['Houston@Denver', 'Houston@Sacramento', 'Houston@Oakland', 'Houston@LAC', 'Houston@LAL', 'Houston@Phoenix', 'Houston@Utah']",4242.59,"[879.38, 887.53, 68.36, 343.79, 0.0, 357.23, 505.9, 1200.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,Atlanta,"['Atlanta@Milwakee', 'Atlanta@Chicago', 'Atlanta@Indianapolis', 'Atlanta@New York', 'Atlanta@Philedelphia', 'Atlanta@Brooklyn', 'Atlanta@Cleveland', 'Atlanta@Milwakee', 'Atlanta@Chicago', 'Atlanta@Boston', 'Atlanta@Toronto', 'Atlanta@New York', 'Atlanta@Philedelphia', 'Atlanta@Brooklyn', 'Atlanta@Cleveland']",5287.03,"[670.13, 81.52, 165.01, 644.43, 80.63, 80.63, 404.26, 335.23, 81.52, 849.52, 430.26, 342.42, 80.63, 80.63, 404.26, 555.95]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,Miami,"['Miami@Brooklyn', 'Miami@Cleveland', 'Miami@Milwakee', 'Miami@Chicago', 'Miami@Orlando']",3107.37,"[1093.57, 404.26, 335.23, 81.52, 987.3, 205.49]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,Denver,"['Denver@Oakland', 'Denver@LAC', 'Denver@LAL']",2114.56,"[939.99, 343.79, 0.0, 830.78]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,Boston,"['Boston@Philedelphia', 'Boston@Brooklyn', 'Boston@Cleveland']",1306.05,"[270.99, 80.63, 404.26, 550.17]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,New Orleans,"['New Orleans@Portland', 'New Orleans@Sacramento', 'New Orleans@Oakland', 'New Orleans@LAL']",4629.79,"[2062.4, 483.96, 68.36, 343.79, 1671.28]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,Orlando,['Orlando@Chicago'],1974.6,"[987.3, 987.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,Memphis,"['Memphis@Utah', 'Memphis@Denver', 'Memphis@OKC', 'Memphis@Dallas', 'Memphis@San Antonio', 'Memphis@Houston']",3242.41,"[1249.01, 371.0, 504.73, 190.63, 252.72, 189.32, 485.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,Indianapolis,"['Indianapolis@Orlando', 'Indianapolis@Boston', 'Indianapolis@Toronto', 'Indianapolis@New York', 'Indianapolis@Philedelphia', 'Indianapolis@Cleveland']",3415.1,"[823.19, 1117.04, 430.26, 342.42, 80.63, 358.48, 263.08]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,Minneapolis,"['Minneapolis@Phoenix', 'Minneapolis@Utah', 'Minneapolis@Denver', 'Minneapolis@OKC', 'Minneapolis@Dallas', 'Minneapolis@San Antonio']",4218.01,"[1279.91, 505.9, 371.0, 504.73, 190.63, 252.72, 1113.12]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,New York,['New York@Toronto'],684.84,"[342.42, 342.42]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,Portland,"['Portland@Oakland', 'Portland@LAC', 'Portland@LAL', 'Portland@Phoenix', 'Portland@Utah', 'Portland@Denver']",3094.47,"[534.32, 343.79, 0.0, 357.23, 505.9, 371.0, 982.23]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,Sacramento,"['Sacramento@Dallas', 'Sacramento@San Antonio', 'Sacramento@Houston', 'Sacramento@New Orleans', 'Sacramento@Memphis', 'Sacramento@Minneapolis', 'Sacramento@Portland']",5168.62,"[1439.59, 252.72, 189.32, 318.09, 359.58, 700.66, 1424.7, 483.96]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,LAC,['LAC@Denver'],1661.56,"[830.78, 830.78]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,Philedelphia,"['Philedelphia@New York', 'Philedelphia@Brooklyn']",161.26,"[80.63, 0.0, 80.63]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,Chicago,['Chicago@Milwakee'],163.04,"[81.52, 81.52]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,Orlando,"['Orlando@Miami', 'Orlando@Charlotte', 'Orlando@Boston', 'Orlando@Toronto', 'Orlando@New York', 'Orlando@Philedelphia', 'Orlando@Boston', 'Orlando@Toronto', 'Orlando@New York', 'Orlando@Philedelphia', 'Orlando@Brooklyn', 'Orlando@Cleveland', 'Orlando@Indianapolis', 'Orlando@Detroit']",5507.29,"[205.49, 655.87, 721.36, 430.26, 342.42, 80.63, 270.99, 430.26, 342.42, 80.63, 80.63, 404.26, 263.08, 240.36, 958.63]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,Oakland,['Oakland@Phoenix'],1294.28,"[647.14, 647.14]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,OKC,['OKC@New Orleans'],1154.04,"[577.02, 577.02]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,Milwakee,['Milwakee@Chicago'],163.04,"[81.52, 81.52]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,LAC,"['LAC@Phoenix', 'LAC@Utah', 'LAC@Denver', 'LAC@OKC', 'LAC@Dallas', 'LAC@San Antonio', 'LAC@Sacramento', 'LAC@OKC', 'LAC@Dallas', 'LAC@San Antonio', 'LAC@Houston', 'LAC@New Orleans']",7599.51,"[357.23, 505.9, 371.0, 504.73, 190.63, 252.72, 1457.62, 1337.64, 190.63, 252.72, 189.32, 318.09, 1671.28]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,Denver,['Denver@Utah'],742,"[371.0, 371.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,Dallas,['Dallas@New Orleans'],885.16,"[442.58, 442.58]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,Cleveland,"['Cleveland@Brooklyn', 'Cleveland@Milwakee']",1472.35,"[404.26, 732.86, 335.23]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,Miami,['Miami@Charlotte'],1311.74,"[655.87, 655.87]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,LAL,['LAL@Oakland'],687.58,"[343.79, 343.79]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,OKC,"['OKC@Denver', 'OKC@Phoenix']",1932.07,"[504.73, 586.2, 841.14]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,Charlotte,"['Charlotte@Miami', 'Charlotte@Milwakee', 'Charlotte@Chicago', 'Charlotte@Indianapolis', 'Charlotte@Boston', 'Charlotte@Toronto', 'Charlotte@New York', 'Charlotte@Philedelphia', 'Charlotte@Brooklyn', 'Charlotte@Cleveland']",4755.52,"[655.87, 1272.18, 81.52, 165.01, 806.44, 430.26, 342.42, 80.63, 80.63, 404.26, 436.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Oakland,"['Oakland@LAL', 'Oakland@Utah', 'Oakland@Denver', 'Oakland@OKC', 'Oakland@Dallas', 'Oakland@San Antonio', 'Oakland@Houston']",4069.11,"[343.79, 580.29, 371.0, 504.73, 190.63, 252.72, 189.32, 1636.63]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,New Orleans,"['New Orleans@Houston', 'New Orleans@Memphis']",1162.67,"[318.09, 485.0, 359.58]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Toronto,['Toronto@Chicago'],872.36,"[436.18, 436.18]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,LAL,"['LAL@Houston', 'LAL@New Orleans', 'LAL@Memphis', 'LAL@Minneapolis', 'LAL@Denver', 'LAL@OKC', 'LAL@Dallas', 'LAL@San Antonio', 'LAL@Portland']",6946.09,"[1372.44, 318.09, 359.58, 700.66, 699.31, 504.73, 190.63, 252.72, 1720.59, 827.34]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,San Antonio,['San Antonio@Dallas'],505.44,"[252.72, 252.72]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,Milwakee,['Milwakee@New York'],1465.72,"[732.86, 732.86]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,Miami,"['Miami@Boston', 'Miami@Toronto', 'Miami@New York', 'Miami@Philedelphia', 'Miami@Brooklyn', 'Miami@Cleveland']",3690.07,"[1259.9, 430.26, 342.42, 80.63, 80.63, 404.26, 1091.97]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,Phoenix,"['Phoenix@Portland', 'Phoenix@Minneapolis', 'Phoenix@Denver', 'Phoenix@Utah', 'Phoenix@Denver', 'Phoenix@OKC', 'Phoenix@Dallas', 'Phoenix@San Antonio']",5668.68,"[1006.96, 1424.7, 699.31, 371.0, 371.0, 504.73, 190.63, 252.72, 847.63]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,OKC,['OKC@San Antonio'],843.78,"[421.89, 421.89]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,Houston,"['Houston@Utah', 'Houston@Denver', 'Houston@OKC', 'Houston@Dallas']",2491.8,"[1200.4, 371.0, 504.73, 190.63, 225.04]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,Memphis,['Memphis@Minneapolis'],1401.32,"[700.66, 700.66]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,Brooklyn,['Brooklyn@Philedelphia'],161.26,"[80.63, 80.63]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,New Orleans,"['New Orleans@Dallas', 'New Orleans@San Antonio', 'New Orleans@Minneapolis', 'New Orleans@Memphis']",2868.66,"[442.58, 252.72, 1113.12, 700.66, 359.58]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,Milwakee,"['Milwakee@Brooklyn', 'Milwakee@Boston', 'Milwakee@Indianapolis', 'Milwakee@Detroit', 'Milwakee@Washington', 'Milwakee@Atlanta', 'Milwakee@Miami']",4786.57,"[732.86, 190.42, 806.44, 240.36, 394.34, 542.9, 607.07, 1272.18]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,Memphis,['Memphis@Utah'],2498.02,"[1249.01, 1249.01]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
